                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                0.52276,                0.24261,                0.93728,                0.98238,                0.98035,                0.99203,                0.88777,                0.57889,                0.26045,                 1.2808,             0.00014851,             0.00014851,             0.00014851
                     42,                0.48992,                0.22464,                0.93079,                0.98555,                0.97978,                 0.9915,                0.88747,                0.57838,                0.26061,                 1.2937,             0.00013437,             0.00013437,             0.00013437
                     43,                0.48775,                0.21923,                0.92179,                0.98667,                0.98127,                 0.9924,                0.88897,                0.58064,                0.25823,                 1.2978,             0.00012024,             0.00012024,             0.00012024
                     44,                 0.4847,                0.21602,                0.91161,                0.98203,                0.98175,                0.99139,                0.88772,                0.57543,                0.26005,                 1.3004,              0.0001061,              0.0001061,              0.0001061
                     45,                  0.502,                0.21828,                0.89726,                0.98047,                0.98104,                0.99025,                0.88792,                0.57579,                0.26028,                 1.2993,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                0.49373,                0.21808,                0.90265,                0.98371,                0.98355,                 0.9919,                 0.8879,                0.58008,                 0.2576,                 1.3105,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                0.51947,                0.22471,                0.88869,                0.98336,                0.98368,                 0.9919,                0.88743,                0.57674,                0.26038,                 1.3109,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                0.48914,                0.21534,                0.90126,                0.98471,                0.98238,                0.99189,                0.88848,                0.57162,                0.25601,                 1.3024,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                0.50785,                0.22026,                0.89086,                0.98271,                0.98401,                0.99168,                0.88707,                0.57398,                0.25912,                 1.3076,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                0.48576,                0.20951,                0.89205,                0.98426,                0.98342,                0.99126,                0.88742,                0.57404,                 0.2582,                   1.31,             2.1277e-05,             2.1277e-05,             2.1277e-05
