                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                0.71936,                0.47208,                 1.0847,                0.94657,                0.91556,                0.95852,                0.76608,                0.78732,                0.40365,                 1.1513,             0.00033936,             0.00033936,             0.00033936
                     55,                0.70753,                  0.469,                 1.0847,                0.95508,                0.90456,                0.95564,                0.76731,                0.78339,                0.40593,                 1.1567,              0.0003323,              0.0003323,              0.0003323
                     56,                0.70411,                0.46754,                 1.0836,                0.95068,                0.90642,                0.95288,                0.76552,                0.79591,                0.41993,                 1.1585,             0.00032523,             0.00032523,             0.00032523
                     57,                0.73633,                0.49359,                 1.1013,                0.94832,                0.90456,                 0.9533,                0.76241,                 0.8099,                0.41548,                 1.1567,             0.00031816,             0.00031816,             0.00031816
                     58,                0.71171,                0.47223,                 1.0884,                0.95832,                0.89921,                0.95211,                0.76349,                0.79704,                0.41841,                 1.1646,             0.00031109,             0.00031109,             0.00031109
                     59,                0.68614,                0.47094,                 1.0716,                0.94817,                0.90363,                0.95282,                0.77048,                0.78312,                0.40744,                 1.1457,             0.00030402,             0.00030402,             0.00030402
                     60,                0.69399,                0.46074,                 1.0868,                0.96235,                0.90782,                0.95435,                0.76759,                0.79898,                0.40894,                 1.1559,             0.00029695,             0.00029695,             0.00029695
                     61,                 0.6888,                0.45474,                 1.0874,                 0.9559,                0.91387,                0.95758,                  0.772,                0.78439,                0.39741,                  1.149,             0.00028988,             0.00028988,             0.00028988
                     62,                0.68033,                0.44043,                  1.071,                 0.9671,                0.89618,                0.95502,                0.77048,                0.77473,                0.40611,                 1.1465,             0.00028282,             0.00028282,             0.00028282
                     63,                0.72291,                0.47947,                 1.0954,                0.94971,                0.90782,                0.95279,                0.76566,                0.77872,                 0.4037,                 1.1455,             0.00027575,             0.00027575,             0.00027575
