                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                0.80306,                0.50957,                 1.0715,                0.99714,                0.96791,                0.98848,                 0.8664,                0.58818,                 0.3375,                 0.8941,               0.004159,               0.004159,               0.004159
                     61,                0.82519,                0.52754,                  1.089,                0.99058,                0.97182,                0.98774,                 0.8663,                0.59082,                0.34468,                0.89083,                0.00406,                0.00406,                0.00406
                     62,                0.81681,                0.52387,                  1.095,                0.99514,                0.97597,                0.99127,                0.86742,                0.59639,                0.31368,                0.89715,               0.003961,               0.003961,               0.003961
                     63,                 0.7999,                0.51152,                 1.0784,                0.99717,                0.97573,                0.99094,                0.87045,                0.58779,                0.30619,                0.88978,               0.003862,               0.003862,               0.003862
                     64,                0.81182,                 0.5146,                 1.0877,                0.99583,                 0.9732,                0.98666,                0.86886,                0.59168,                0.34666,                0.89809,               0.003763,               0.003763,               0.003763
                     65,                0.78471,                 0.5102,                 1.0758,                0.99435,                0.97663,                0.99185,                0.87132,                0.58655,                0.30877,                0.89477,               0.003664,               0.003664,               0.003664
                     66,                0.82023,                0.51305,                 1.0866,                0.99811,                0.97751,                0.99139,                0.87055,                0.58573,                0.30333,                0.89584,               0.003565,               0.003565,               0.003565
                     67,                0.80195,                0.50179,                 1.0702,                0.99624,                0.98007,                0.99404,                0.87017,                0.58514,                0.29688,                0.89751,               0.003466,               0.003466,               0.003466
                     68,                0.81382,                0.50893,                 1.0707,                0.99345,                0.98094,                0.99074,                 0.8709,                0.58087,                0.30146,                0.89666,               0.003367,               0.003367,               0.003367
                     69,                0.77729,                  0.494,                 1.0699,                0.99437,                0.97893,                0.99171,                0.87797,                0.56945,                0.30072,                0.88608,               0.003268,               0.003268,               0.003268
                     70,                 0.7791,                 0.4849,                 1.0677,                0.99748,                0.97689,                0.98986,                0.86897,                0.57836,                0.30841,                0.88946,               0.003169,               0.003169,               0.003169
                     71,                0.77404,                0.48029,                 1.0661,                0.99352,                0.97412,                 0.9885,                0.87352,                0.57368,                0.32217,                0.88519,                0.00307,                0.00307,                0.00307
                     72,                0.75202,                0.48349,                 1.0609,                 0.9973,                0.97505,                0.99127,                0.87373,                0.57065,                 0.3049,                0.88806,               0.002971,               0.002971,               0.002971
                     73,                0.77859,                0.47817,                 1.0724,                0.99811,                0.97489,                0.99136,                0.87611,                0.56742,                0.30211,                0.88413,               0.002872,               0.002872,               0.002872
                     74,                0.75579,                 0.4792,                 1.0655,                0.99414,                0.97227,                0.98784,                0.87521,                0.57047,                0.32129,                0.88654,               0.002773,               0.002773,               0.002773
                     75,                0.76391,                0.46131,                 1.0592,                 0.9987,                0.97782,                 0.9889,                0.87552,                0.57062,                0.31688,                0.88448,               0.002674,               0.002674,               0.002674
