                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.1535,                0.53721,                 1.1258,                0.95385,                0.97423,                0.98458,                0.66668,                 1.2152,                0.47194,                 1.1634,             0.00040298,             0.00040298,             0.00040298
                     46,                 1.1351,                0.52317,                 1.0962,                0.98428,                0.98969,                0.99297,                0.66277,                 1.2408,                 0.4521,                   1.16,             0.00039591,             0.00039591,             0.00039591
                     47,                 1.1255,                 0.5428,                 1.1151,                0.97723,                0.97938,                0.99384,                0.66856,                 1.2093,                0.44139,                 1.1341,             0.00038884,             0.00038884,             0.00038884
                     48,                 1.1591,                0.55354,                  1.136,                0.97449,                0.98453,                0.98538,                0.67013,                 1.1827,                0.45126,                 1.1348,             0.00038178,             0.00038178,             0.00038178
                     49,                 1.1455,                0.53422,                  1.111,                0.99474,                0.97565,                0.99191,                0.66336,                 1.2149,                0.45229,                  1.135,             0.00037471,             0.00037471,             0.00037471
                     50,                 1.1252,                0.53856,                  1.136,                  0.998,                0.97423,                0.98686,                0.64204,                 1.2535,                0.44594,                 1.1676,             0.00036764,             0.00036764,             0.00036764
                     51,                 1.1109,                0.52495,                 1.0944,                0.96839,                0.97938,                 0.9763,                 0.6565,                 1.2145,                0.43859,                 1.1693,             0.00036057,             0.00036057,             0.00036057
                     52,                 1.1493,                0.53349,                 1.1088,                0.99476,                0.97884,                0.99435,                0.68945,                 1.2011,                 0.4373,                 1.1328,              0.0003535,              0.0003535,              0.0003535
                     53,                 1.1302,                0.53944,                 1.1251,                0.99179,                0.98454,                0.99436,                0.66599,                 1.1777,                0.47193,                 1.1348,             0.00034643,             0.00034643,             0.00034643
                     54,                  1.134,                0.50286,                 1.1401,                0.98715,                0.98454,                0.98765,                0.67006,                 1.1978,                0.49682,                 1.1567,             0.00033936,             0.00033936,             0.00033936
                     55,                 1.1156,                0.51891,                 1.1034,                0.97956,                0.97423,                0.99306,                0.66763,                 1.1832,                0.43167,                 1.1441,              0.0003323,              0.0003323,              0.0003323
                     56,                  1.099,                0.49909,                 1.0994,                0.97749,                0.97423,                0.98228,                0.67871,                 1.1825,                0.44537,                 1.1363,             0.00032523,             0.00032523,             0.00032523
                     57,                 1.1449,                0.52612,                 1.1054,                0.98827,                0.95876,                0.98907,                0.68151,                 1.1879,                0.42295,                 1.1335,             0.00031816,             0.00031816,             0.00031816
                     58,                 1.1591,                0.52754,                 1.1213,                0.97727,                0.99485,                0.99444,                0.67072,                 1.2693,                0.42802,                 1.1638,             0.00031109,             0.00031109,             0.00031109
                     59,                 1.1491,                0.51257,                 1.1025,                0.99483,                0.99257,                0.99495,                0.69446,                 1.1782,                 0.4143,                 1.1313,             0.00030402,             0.00030402,             0.00030402
                     60,                 1.1274,                0.50481,                 1.1027,                0.98391,                0.98969,                0.99464,                0.69542,                 1.1801,                0.40684,                 1.1208,             0.00029695,             0.00029695,             0.00029695
                     61,                 1.1049,                0.52499,                 1.1044,                0.98899,                      1,                0.99474,                0.66596,                 1.2129,                0.43402,                 1.1409,             0.00028988,             0.00028988,             0.00028988
                     62,                 1.0955,                0.50134,                 1.0909,                0.98832,                      1,                 0.9949,                0.69277,                 1.1907,                 0.4219,                 1.1272,             0.00028282,             0.00028282,             0.00028282
                     63,                 1.0799,                0.49182,                 1.0926,                0.98968,                0.98827,                 0.9945,                0.69153,                 1.1493,                0.41369,                 1.1159,             0.00027575,             0.00027575,             0.00027575
                     64,                 1.1193,                0.50482,                 1.0994,                0.98196,                0.98969,                0.99445,                0.68962,                 1.1804,                0.42326,                 1.1243,             0.00026868,             0.00026868,             0.00026868
                     65,                 1.0222,                0.49025,                 1.0628,                0.98961,                0.98223,                0.99195,                0.68739,                 1.1939,                0.43017,                 1.1281,             0.00026161,             0.00026161,             0.00026161
                     66,                 1.0561,                0.47883,                 1.0769,                0.97785,                0.98454,                0.99341,                0.68231,                 1.1835,                0.40759,                 1.1217,             0.00025454,             0.00025454,             0.00025454
                     67,                 1.0633,                0.48695,                 1.0841,                0.98322,                0.98454,                0.98879,                0.67079,                 1.1962,                0.41425,                 1.1336,             0.00024747,             0.00024747,             0.00024747
                     68,                 1.0905,                0.48738,                 1.1019,                0.96938,                0.97917,                0.98555,                0.66773,                 1.2038,                0.42058,                 1.1629,              0.0002404,              0.0002404,              0.0002404
                     69,                 1.0561,                0.47938,                 1.0851,                0.97588,                0.97423,                 0.9831,                0.67207,                 1.1517,                0.44182,                 1.1199,             0.00023334,             0.00023334,             0.00023334
                     70,                 1.0241,                0.47991,                  1.081,                0.99468,                0.96403,                0.98722,                 0.6766,                 1.2108,                0.42787,                 1.1454,             0.00022627,             0.00022627,             0.00022627
                     71,                  1.059,                0.48048,                 1.1306,                0.97934,                0.97738,                0.99251,                0.67758,                 1.1853,                 0.4242,                 1.1402,              0.0002192,              0.0002192,              0.0002192
                     72,                 1.0682,                0.47229,                 1.0945,                 0.9982,                0.97938,                0.99416,                0.68463,                 1.1884,                 0.4152,                 1.1464,             0.00021213,             0.00021213,             0.00021213
                     73,                 1.0648,                0.49022,                 1.0918,                0.98905,                0.97938,                0.98867,                0.66239,                 1.2751,                 0.4641,                 1.1913,             0.00020506,             0.00020506,             0.00020506
                     74,                 1.0452,                0.47848,                  1.067,                0.98283,                0.97938,                 0.9889,                0.68984,                 1.1961,                0.41264,                 1.1465,             0.00019799,             0.00019799,             0.00019799
                     75,                 1.0869,                0.50306,                 1.0974,                0.97656,                0.97938,                 0.9938,                0.68171,                 1.2045,                0.41584,                 1.1481,             0.00019092,             0.00019092,             0.00019092
                     76,                 1.0337,                0.46988,                 1.0771,                0.99289,                0.96907,                0.98631,                0.68776,                 1.2082,                0.43931,                 1.1611,             0.00018385,             0.00018385,             0.00018385
                     77,                 1.0056,                0.44856,                 1.0688,                0.97872,                0.96907,                0.98299,                0.67445,                  1.232,                0.45581,                 1.1731,             0.00017679,             0.00017679,             0.00017679
                     78,                 1.0865,                0.47114,                 1.0909,                0.98425,                0.98454,                0.98765,                0.67675,                 1.2037,                0.42371,                 1.1487,             0.00016972,             0.00016972,             0.00016972
                     79,                 1.0604,                 0.4698,                 1.0841,                0.98339,                0.96392,                0.98671,                0.68221,                 1.2165,                0.45336,                 1.1595,             0.00016265,             0.00016265,             0.00016265
                     80,                 1.0422,                0.46049,                 1.0789,                 0.9792,                0.97051,                0.98772,                0.69422,                 1.1935,                0.41774,                 1.1476,             0.00015558,             0.00015558,             0.00015558
                     81,                 1.0189,                0.44831,                 1.0692,                 0.9934,                0.98454,                0.99415,                0.68036,                 1.2111,                0.41892,                 1.1538,             0.00014851,             0.00014851,             0.00014851
                     82,                 1.0963,                0.48745,                 1.0973,                0.96806,                0.98969,                0.98968,                0.68937,                 1.1721,                0.39943,                 1.1533,             0.00014144,             0.00014144,             0.00014144
                     83,                 1.0338,                0.45817,                 1.0728,                0.99476,                0.97854,                0.99387,                0.69614,                 1.2024,                0.41108,                 1.1449,             0.00013437,             0.00013437,             0.00013437
                     84,                  1.039,                0.44643,                 1.0841,                 0.9994,                0.98454,                0.99028,                0.69007,                 1.2174,                0.39769,                 1.1645,             0.00012731,             0.00012731,             0.00012731
                     85,                0.99656,                 0.4631,                 1.0674,                0.98438,                0.97459,                0.98971,                0.70018,                 1.1851,                0.40397,                 1.1501,             0.00012024,             0.00012024,             0.00012024
                     86,                0.99227,                0.45402,                 1.0413,                      1,                 0.9815,                0.99273,                0.69386,                 1.1867,                0.39862,                 1.1521,             0.00011317,             0.00011317,             0.00011317
                     87,                  1.012,                0.45451,                 1.0586,                      1,                0.98864,                 0.9947,                0.69545,                 1.1927,                0.39155,                 1.1541,              0.0001061,              0.0001061,              0.0001061
                     88,                 1.0192,                0.45295,                 1.0711,                0.98977,                0.96907,                0.98972,                0.69379,                 1.1943,                0.40324,                 1.1528,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                 1.0331,                0.45249,                 1.0655,                0.99476,                0.97926,                0.99436,                0.68767,                 1.1982,                0.39307,                 1.1555,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                 1.0095,                0.43335,                 1.0582,                0.99482,                0.98956,                 0.9946,                0.69136,                 1.1883,                 0.3966,                 1.1494,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.90979,                 0.3547,                 1.0395,                0.99478,                0.98283,                0.99455,                0.68267,                 1.1979,                0.39104,                 1.1557,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.92065,                0.35532,                 1.0208,                0.99266,                0.98454,                0.99446,                 0.6865,                 1.1972,                0.38525,                 1.1532,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.92438,                0.35475,                 1.0237,                0.99916,                0.97423,                0.99444,                0.68778,                 1.2073,                0.39255,                 1.1567,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.87151,                0.34837,                 1.0061,                0.99457,                0.97423,                0.99405,                 0.6938,                 1.1906,                0.39455,                 1.1534,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.89207,                0.35214,                 1.0047,                0.99792,                0.97423,                0.99092,                0.69601,                 1.1744,                0.38535,                 1.1485,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                  0.891,                 0.3507,                0.98979,                0.99842,                0.97423,                0.99058,                 0.6905,                 1.1797,                0.39296,                  1.152,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.87511,                0.34886,                 1.0145,                0.99932,                0.97423,                0.99435,                0.69099,                 1.1904,                0.38531,                 1.1535,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                 0.9156,                0.35267,                 1.0025,                0.99475,                0.97738,                0.99203,                0.69285,                 1.1967,                 0.3864,                 1.1564,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.90788,                0.35222,                 1.0042,                0.98702,                0.97423,                0.99396,                0.68937,                 1.1975,                0.39052,                 1.1582,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                 0.9153,                  0.345,                 1.0281,                0.99251,                0.97423,                0.99379,                0.69066,                 1.1939,                0.39357,                  1.159,             1.4209e-05,             1.4209e-05,             1.4209e-05
